scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 50, 0, 50, 1965
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 42, 0, 42, 1599
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 82, 0, 82, 2358
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 35, 0, 35, 1683
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 29, 0, 29, 1344
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 82, 0, 82, 3439
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 40, 0, 40, 2180
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 42, 285, 32, 939
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 29, 159, 29, 761
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 30, 114, 30, 656
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 29, 84, 29, 693
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 29, 84, 29, 653
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 27, 1159, 1357, 64, 1800
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 24, 319, 430, 55, 981
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 11, 483, 580, 43, 1070
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 29, 29, 29, 574
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 96, 96, 96, 999
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 89, 89, 89, 741
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 30, 30, 30, 566
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 67, 67, 67, 1169
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 60, 0, 60, 1472
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 164, 0, 164, 2800
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 44, 0, 44, 735
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 30, 0, 30, 899
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 65, 0, 65, 1381
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 29, 0, 29, 825
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 39, 0, 39, 1439
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 40, 0, 40, 1021
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 54, 0, 54, 1742
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 40, 0, 40, 1247
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 31, 169, 29, 859
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 0, 30, 455, 30, 1142
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 3, 3743, 9791, 31, 7337
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 8, 3710, 6723, 35, 5113
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 29, 110, 29, 685
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 13, 1285, 1730, 42, 1872
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 63, 6414, 8281, 93, 6866
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 18, 772, 913, 52, 1530
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 29, 57, 29, 642
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 117, 4863, 5629, 182, 4168
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 41, 41, 41, 821
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 74, 74, 74, 1292
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 33, 33, 33, 716
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 30, 30, 30, 838
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 29, 29, 29, 992
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 57, 0, 57, 1846
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 29, 0, 29, 1150
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 82, 0, 82, 2603
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 43, 0, 43, 1279
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 29, 0, 29, 1022
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 58, 0, 58, 2315
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 33, 0, 33, 1172
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 29, 0, 29, 1325
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 35, 0, 35, 1557
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 75, 0, 75, 3291
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 7, 83, 35, 560
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 0, 29, 429, 29, 1163
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 10, 3741, 6566, 37, 4756
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 4, 666, 1052, 33, 1593
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 29, 2900, 3790, 59, 2720
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 53, 5322, 6929, 85, 4141
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 26, 1116, 1307, 62, 1406
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 100, 3553, 4145, 147, 2846
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 29, 57, 29, 625
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 36, 36, 36, 686
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 29, 29, 29, 505
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 29, 29, 29, 772
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 29, 29, 29, 782
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 52, 52, 52, 1127
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 43, 0, 43, 1016
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 29, 0, 29, 943
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 29, 0, 29, 821
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 30, 0, 30, 869
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 85, 0, 85, 2212
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 46, 0, 46, 1814
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 29, 0, 29, 1044
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 78, 0, 78, 2778
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 29, 0, 29, 1395
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 49, 0, 49, 2578
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 9, 78, 31, 529
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 30, 114, 30, 657
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 29, 84, 29, 664
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 29, 84, 29, 665
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 14, 609, 727, 49, 1112
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 82, 3427, 3965, 129, 2841
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 32, 1455, 1689, 65, 2562
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 101, 101, 101, 1571
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 30, 30, 30, 613
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 81, 81, 81, 1618
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 29, 29, 29, 663
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 41, 41, 41, 975
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 130, 0, 130, 2205
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 63, 0, 63, 1860
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 38, 0, 38, 960
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 35, 0, 35, 1222
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 56, 0, 56, 1870
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 30, 0, 30, 1026
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 37, 0, 37, 1638
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 30, 0, 30, 1616
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 29, 0, 29, 1332
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 48, 0, 48, 2406
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 0, 29, 435, 29, 1174
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 30, 4281, 7018, 57, 4570
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 9, 498, 699, 39, 1265
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 29, 57, 29, 539
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 63, 2632, 3058, 112, 2391
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 4, 159, 213, 35, 813
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 129, 129, 129, 1307
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 78, 78, 78, 1202
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 199, 199, 199, 2029
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 101, 101, 101, 1201
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 36, 36, 36, 845
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 123, 0, 123, 1704
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 88, 0, 88, 1697
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 59, 0, 59, 1117
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 29, 0, 29, 714
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 33, 0, 33, 784
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 46, 0, 46, 1379
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 29, 0, 29, 724
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 31, 0, 31, 1637
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 30, 0, 30, 594
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 29, 0, 29, 1508
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 48, 240, 33, 878
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 29, 110, 29, 649
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 37, 2192, 3091, 67, 2784
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 9, 405, 489, 40, 972
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 29, 57, 29, 589
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 215, 8851, 10230, 305, 5046
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 30, 30, 30, 578
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 29, 29, 29, 508
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 34, 34, 34, 679
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 29, 29, 29, 509
