scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 2, 881, 2042, 29, 2643
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 12, 2946, 6177, 38, 4801
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 20, 1932, 2849, 49, 2538
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 66, 5528, 7621, 100, 4657
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 24, 1031, 1211, 61, 1442
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 29, 57, 29, 602
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 29, 57, 29, 560
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 29, 29, 29, 503
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 73, 73, 73, 673
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 33, 33, 33, 672
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 93, 93, 93, 972
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 39, 39, 39, 616
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 99, 0, 99, 1406
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 29, 0, 29, 444
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 44, 0, 44, 1001
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 78, 0, 78, 852
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 29, 0, 29, 722
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 32, 0, 32, 658
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 37, 0, 37, 1585
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 77, 0, 77, 998
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 30, 0, 30, 608
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 29, 0, 29, 570
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 35, 340, 31, 1048
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 29, 159, 29, 719
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 29, 135, 29, 720
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 30, 3211, 4391, 62, 3162
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 2, 114, 156, 33, 754
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 44, 1839, 2141, 83, 1776
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 29, 57, 29, 555
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 46, 46, 46, 754
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 55, 55, 55, 580
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 81, 81, 81, 912
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 70, 70, 70, 823
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 31, 31, 31, 530
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 43, 0, 43, 560
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 29, 0, 29, 624
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 59, 0, 59, 828
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 37, 0, 37, 565
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 29, 0, 29, 483
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 43, 0, 43, 589
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 38, 0, 38, 552
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 36, 0, 36, 515
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 65, 0, 65, 2936
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 37, 0, 37, 562
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 58, 555, 33, 1364
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 26, 399, 31, 1110
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 29, 159, 29, 771
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 19, 7098, 12907, 45, 8051
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 30, 87, 30, 676
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 4, 196, 251, 36, 2210
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 14, 606, 721, 46, 1470
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 30, 59, 30, 633
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 46, 46, 46, 764
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 91, 91, 91, 1749
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 81, 81, 81, 1464
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 91, 91, 91, 1989
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 76, 76, 76, 1837
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 58, 0, 58, 1520
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 29, 0, 29, 774
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 39, 0, 39, 1350
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 29, 0, 29, 1467
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 29, 0, 29, 1437
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 29, 0, 29, 1283
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 29, 0, 29, 1058
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 29, 0, 29, 1223
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 40, 0, 40, 1863
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 29, 0, 29, 1456
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 11, 77, 32, 474
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 0, 29, 429, 29, 1198
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 8, 931, 1307, 36, 1770
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 7, 791, 1115, 37, 1665
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 64, 2668, 3095, 108, 2901
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 18, 774, 917, 54, 1282
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 29, 57, 29, 529
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 128, 128, 128, 969
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 30, 30, 30, 464
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 29, 29, 29, 524
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 96, 96, 96, 1041
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 29, 29, 29, 539
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 50, 0, 50, 713
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 38, 0, 38, 695
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 38, 0, 38, 510
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 29, 0, 29, 545
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 52, 0, 52, 648
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 77, 0, 77, 1170
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 29, 0, 29, 668
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 29, 0, 29, 434
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 29, 0, 29, 535
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 55, 0, 55, 535
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 27, 211, 33, 872
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 31, 325, 31, 975
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 29, 110, 29, 641
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 18, 1278, 1926, 46, 2156
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 84, 2626, 3550, 112, 2724
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 50, 2086, 2421, 86, 2125
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 68, 2830, 3279, 110, 2389
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 14, 605, 719, 45, 1129
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 110, 110, 110, 1007
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 29, 29, 29, 569
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 51, 51, 51, 835
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 30, 30, 30, 462
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 68, 68, 68, 1036
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 29, 0, 29, 436
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 29, 0, 29, 554
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 47, 0, 47, 712
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 29, 0, 29, 485
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 29, 0, 29, 605
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 38, 0, 38, 695
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 29, 0, 29, 942
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 35, 0, 35, 1778
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 77, 0, 77, 2110
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 61, 0, 61, 3119
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 0, 30, 465, 30, 1313
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 29, 204, 29, 830
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 29, 159, 29, 765
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 29, 110, 29, 709
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 78, 8381, 11692, 110, 6605
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 62, 5084, 6839, 97, 4312
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 29, 57, 29, 551
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 29, 57, 29, 602
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 67, 2777, 3227, 116, 2421
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 29, 29, 29, 548
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 29, 29, 29, 548
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 29, 29, 29, 471
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 29, 29, 29, 572
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 101, 101, 101, 1368
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 29, 0, 29, 512
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 162, 0, 162, 1248
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 79, 0, 79, 1176
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 39, 0, 39, 844
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 37, 0, 37, 511
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 49, 0, 49, 825
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 35, 0, 35, 504
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 29, 0, 29, 534
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 29, 0, 29, 779
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 36, 0, 36, 568
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 71, 961, 29, 1747
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 29, 204, 29, 830
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 29, 159, 29, 764
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 30, 140, 30, 735
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 33, 7319, 11759, 64, 7241
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 51, 5942, 8166, 83, 5007
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 29, 57, 29, 569
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 29, 57, 29, 606
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 29, 57, 29, 654
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 29, 29, 29, 514
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 59, 59, 59, 663
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 67, 67, 67, 761
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 84, 84, 84, 941
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 30, 30, 30, 573
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 85, 0, 85, 796
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 51, 0, 51, 880
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 29, 0, 29, 565
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 29, 0, 29, 484
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 75, 0, 75, 779
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 30, 0, 30, 658
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 29, 0, 29, 498
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 37, 0, 37, 618
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 38, 0, 38, 788
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 30, 0, 30, 499
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 31, 248, 32, 921
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 30, 140, 30, 747
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 29, 110, 29, 670
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 29, 3109, 4318, 58, 3633
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 29, 84, 29, 595
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 48, 1936, 2268, 93, 2080
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 6, 264, 329, 36, 807
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 29, 57, 29, 781
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 30, 30, 30, 504
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 62, 62, 62, 1429
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 31, 31, 31, 1071
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 31, 31, 31, 2413
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 81, 81, 81, 1613
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 61, 0, 61, 1418
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 53, 0, 53, 1958
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 29, 0, 29, 1257
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 54, 0, 54, 2024
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 85, 0, 85, 2980
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 29, 0, 29, 1293
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 29, 0, 29, 1424
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 29, 0, 29, 1456
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 46, 0, 46, 2340
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 0, 30, 455, 30, 1058
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 4, 1029, 1742, 31, 2258
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 48, 2033, 2362, 90, 2140
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 12, 522, 623, 42, 1118
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 3, 142, 190, 34, 796
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 29, 29, 29, 569
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 228, 228, 228, 3046
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 85, 85, 85, 1465
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 63, 63, 63, 1358
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 29, 29, 29, 782
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 29, 0, 29, 1156
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 29, 0, 29, 1315
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 29, 0, 29, 1320
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 29, 0, 29, 1030
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 40, 0, 40, 1239
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 32, 0, 32, 1447
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 31, 0, 31, 1345
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 53, 0, 53, 2109
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 36, 0, 36, 1897
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 30, 0, 30, 1553
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 12, 91, 30, 555
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 29, 204, 29, 916
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 6, 4413, 9584, 35, 7313
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 29, 3518, 6946, 57, 4448
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 38, 4424, 6076, 67, 3875
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 113, 10852, 15357, 146, 7846
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 29, 57, 29, 585
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 28, 1200, 1405, 66, 1510
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 34, 1126, 1337, 71, 1444
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 29, 29, 29, 462
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 29, 29, 29, 631
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 48, 48, 48, 520
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 38, 38, 38, 760
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 63, 63, 63, 762
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 42, 0, 42, 582
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 41, 0, 41, 582
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 29, 0, 29, 775
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 30, 0, 30, 432
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 33, 0, 33, 1287
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 33, 0, 33, 554
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 62, 0, 62, 1399
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 77, 0, 77, 2999
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 80, 0, 80, 2263
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 41, 0, 41, 1869
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 322, 4714, 33, 4823
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 29, 159, 29, 717
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 29, 135, 29, 707
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 29, 84, 29, 656
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 8, 358, 435, 38, 928
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 98, 4068, 4706, 149, 3059
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 28, 1162, 1365, 64, 1528
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 39, 39, 39, 605
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 134, 134, 134, 1422
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 52, 52, 52, 650
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 71, 71, 71, 782
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 32, 32, 32, 594
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 30, 0, 30, 490
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 54, 0, 54, 715
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 45, 0, 45, 694
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 29, 0, 29, 589
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 35, 0, 35, 908
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 52, 0, 52, 780
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 33, 0, 33, 667
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 45, 0, 45, 720
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 33, 0, 33, 1133
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 31, 0, 31, 1515
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 31, 242, 29, 938
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 30, 312, 30, 933
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 35, 6086, 12510, 63, 7332
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 34, 8241, 13331, 63, 7958
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 30, 87, 30, 639
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 3, 315, 501, 32, 1163
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 30, 59, 30, 550
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 30, 59, 30, 589
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 3, 154, 200, 32, 762
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 86, 86, 86, 834
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 101, 101, 101, 1655
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 55, 55, 55, 799
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 29, 29, 29, 936
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 38, 38, 38, 3206
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 44, 0, 44, 1504
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 47, 0, 47, 2106
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 38, 38, 38, 1468
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 31, 0, 31, 1374
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 34, 0, 34, 3555
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 47, 0, 47, 2374
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 29, 135, 29, 6960
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 30, 59, 30, 905
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 30, 59, 30, 934
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 43, 43, 43, 659
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 112, 112, 112, 2750
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 47, 0, 47, 4383
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 31, 0, 31, 1025
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 30, 87, 30, 761
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 19, 2147, 2951, 47, 3868
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 5, 234, 292, 34, 1117
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 35, 35, 35, 1194
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 85, 85, 85, 2048
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 30, 0, 30, 866
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 29, 0, 29, 1093
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 29, 0, 29, 1049
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 32, 0, 32, 664
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 30, 0, 30, 1364
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 53, 0, 53, 1721
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 30, 0, 30, 1471
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 29, 0, 29, 1252
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 29, 0, 29, 1320
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 36, 0, 36, 1525
