scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.62, 0.8760, SOLVE_M, 0.70, 0, 128, 175, 28, 968, ontime, 29.199999999999996
dyngrid, 0.67, 0.8660, SOLVE_M, 0.70, 0, 19, 37, 19, 591, ontime, 19.799999999999997
dyngrid, 0.72, 0.8560, SOLVE_M, 0.70, 0, 517, 623, 40, 1614, ontime, 42.49999999999999
dyngrid, 0.77, 0.8460, SOLVE_M, 0.70, 0, 275, 332, 27, 1124, ontime, 28.599999999999998
dyngrid, 0.82, 0.8360, SOLVE_M, 0.70, 0, 63, 63, 63, 2153, ontime, 63.8
dyngrid, 0.87, 0.8260, SOLVE_M, 0.70, 0, 21, 21, 21, 1043, ontime, 22.599999999999998
dyngrid, 0.92, 0.8160, SOLVE_M, 0.70, 0, 32, 32, 32, 1389, ontime, 33.199999999999996
dyngrid, 0.97, 0.8060, SOLVE_M, 0.70, 0, 115, 115, 115, 3558, ontime, 115.0
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_M, 0.70, 1, 791, 6341, 24, 6804, ontime, 25.999999999999993
dyngrid, 0.02, 0.9960, SOLVE_M, 0.70, 1, 780, 6290, 20, 5925, ontime, 25.199999999999992
dyngrid, 0.04, 0.9920, SOLVE_M, 0.70, 2, 760, 5862, 19, 5706, ontime, 24.599999999999994
dyngrid, 0.06, 0.9880, SOLVE_M, 0.70, 0, 1276, 11068, 0, 10108, timeout, 0.0
dyngrid, 0.08, 0.9840, SOLVE_M, 0.70, 1, 297, 1806, 19, 2414, ontime, 23.0
dyngrid, 0.10, 0.9800, SOLVE_M, 0.70, 0, 2219, 12395, 1, 10103, timeout, 1.0
dyngrid, 0.12, 0.9760, SOLVE_M, 0.70, 0, 3328, 13194, 1, 10099, timeout, 1.0
dyngrid, 0.14, 0.9720, SOLVE_M, 0.70, 0, 2770, 12796, 7, 10108, timeout, 7.0
dyngrid, 0.16, 0.9680, SOLVE_M, 0.70, 0, 4651, 13468, 4, 10104, timeout, 5.3
dyngrid, 0.18, 0.9640, SOLVE_M, 0.70, 0, 4099, 13390, 5, 10099, timeout, 5.4
dyngrid, 0.20, 0.9600, SOLVE_M, 0.70, 0, 6279, 15693, 12, 10118, timeout, 13.600000000000001
dyngrid, 0.22, 0.9560, SOLVE_M, 0.70, 0, 5645, 14527, 11, 10110, timeout, 11.8
dyngrid, 0.27, 0.9460, SOLVE_M, 0.70, 0, 6754, 15456, 18, 10112, timeout, 20.299999999999997
dyngrid, 0.32, 0.9360, SOLVE_M, 0.70, 0, 8037, 15107, 35, 10103, timeout, 37.89999999999999
dyngrid, 0.37, 0.9260, SOLVE_M, 0.70, 0, 10522, 17663, 59, 10101, timeout, 64.8
dyngrid, 0.42, 0.9160, SOLVE_M, 0.70, 0, 6933, 11243, 49, 6786, ontime, 54.49999999999999
dyngrid, 0.47, 0.9060, SOLVE_M, 0.70, 0, 2422, 3309, 41, 2815, ontime, 43.89999999999999
dyngrid, 0.52, 0.8960, SOLVE_M, 0.70, 0, 2287, 3204, 41, 3355, ontime, 43.4
dyngrid, 0.57, 0.8860, SOLVE_M, 0.70, 0, 1332, 1557, 65, 2220, ontime, 68.19999999999999
dyngrid, 0.62, 0.8760, SOLVE_M, 0.70, 0, 389, 462, 29, 1431, ontime, 29.799999999999997
dyngrid, 0.67, 0.8660, SOLVE_M, 0.70, 0, 989, 1156, 51, 1795, ontime, 57.79999999999999
dyngrid, 0.72, 0.8560, SOLVE_M, 0.70, 0, 692, 815, 44, 2023, ontime, 45.99999999999999
dyngrid, 0.77, 0.8460, SOLVE_M, 0.70, 0, 638, 754, 43, 2054, ontime, 45.89999999999999
dyngrid, 0.82, 0.8360, SOLVE_M, 0.70, 0, 28, 28, 28, 894, ontime, 28.4
dyngrid, 0.87, 0.8260, SOLVE_M, 0.70, 0, 24, 24, 24, 1029, ontime, 24.4
dyngrid, 0.92, 0.8160, SOLVE_M, 0.70, 0, 48, 48, 48, 2186, ontime, 48.4
dyngrid, 0.97, 0.8060, SOLVE_M, 0.70, 0, 50, 50, 50, 2556, ontime, 50.4
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_M, 0.70, 1, 800, 5678, 23, 6178, ontime, 26.199999999999996
dyngrid, 0.02, 0.9960, SOLVE_M, 0.70, 1, 707, 5730, 22, 5237, ontime, 26.39999999999999
dyngrid, 0.04, 0.9920, SOLVE_M, 0.70, 1, 24, 144, 23, 781, ontime, 25.4
dyngrid, 0.06, 0.9880, SOLVE_M, 0.70, 1, 362, 1932, 19, 2431, ontime, 23.799999999999994
dyngrid, 0.08, 0.9840, SOLVE_M, 0.70, 0, 1671, 12473, 0, 10104, timeout, 0.0
dyngrid, 0.10, 0.9800, SOLVE_M, 0.70, 0, 2248, 12929, 1, 10108, timeout, 1.0
dyngrid, 0.12, 0.9760, SOLVE_M, 0.70, 0, 2671, 14581, 4, 10113, timeout, 4.0
dyngrid, 0.14, 0.9720, SOLVE_M, 0.70, 0, 3703, 13748, 2, 10107, timeout, 2.0
dyngrid, 0.16, 0.9680, SOLVE_M, 0.70, 0, 4924, 15119, 4, 10110, timeout, 4.4
dyngrid, 0.18, 0.9640, SOLVE_M, 0.70, 0, 4425, 14132, 6, 10100, timeout, 6.0
dyngrid, 0.20, 0.9600, SOLVE_M, 0.70, 0, 5582, 15346, 10, 10102, timeout, 10.4
dyngrid, 0.22, 0.9560, SOLVE_M, 0.70, 0, 7067, 16085, 15, 10100, timeout, 15.9
dyngrid, 0.27, 0.9460, SOLVE_M, 0.70, 0, 10273, 18388, 35, 10106, timeout, 38.9
dyngrid, 0.32, 0.9360, SOLVE_M, 0.70, 1, 5254, 9607, 33, 6327, ontime, 36.699999999999996
dyngrid, 0.37, 0.9260, SOLVE_M, 0.70, 0, 11697, 18595, 68, 10107, timeout, 71.69999999999999
dyngrid, 0.42, 0.9160, SOLVE_M, 0.70, 1, 2810, 4524, 32, 3467, ontime, 34.8
dyngrid, 0.47, 0.9060, SOLVE_M, 0.70, 0, 19, 54, 19, 515, ontime, 20.599999999999998
dyngrid, 0.52, 0.8960, SOLVE_M, 0.70, 0, 1489, 2072, 53, 2163, ontime, 56.89999999999999
dyngrid, 0.57, 0.8860, SOLVE_M, 0.70, 0, 881, 1055, 55, 1557, ontime, 62.499999999999986
dyngrid, 0.62, 0.8760, SOLVE_M, 0.70, 0, 21, 41, 21, 714, ontime, 21.8
dyngrid, 0.67, 0.8660, SOLVE_M, 0.70, 0, 1180, 1373, 54, 1507, ontime, 57.29999999999999
dyngrid, 0.72, 0.8560, SOLVE_M, 0.70, 0, 718, 843, 42, 1738, ontime, 45.3
dyngrid, 0.77, 0.8460, SOLVE_M, 0.70, 0, 738, 892, 53, 2079, ontime, 55.099999999999994
dyngrid, 0.82, 0.8360, SOLVE_M, 0.70, 0, 43, 43, 43, 1469, ontime, 44.599999999999994
dyngrid, 0.87, 0.8260, SOLVE_M, 0.70, 0, 50, 50, 50, 1714, ontime, 50.4
dyngrid, 0.92, 0.8160, SOLVE_M, 0.70, 0, 34, 34, 34, 980, ontime, 34.4
dyngrid, 0.97, 0.8060, SOLVE_M, 0.70, 0, 39, 39, 39, 1125, ontime, 39.8
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_M, 0.70, 1, 790, 5280, 23, 5589, ontime, 26.199999999999996
dyngrid, 0.02, 0.9960, SOLVE_M, 0.70, 1, 370, 2690, 20, 3410, ontime, 24.39999999999999
dyngrid, 0.04, 0.9920, SOLVE_M, 0.70, 1, 414, 3151, 21, 3638, ontime, 25.799999999999994
dyngrid, 0.06, 0.9880, SOLVE_M, 0.70, 1, 370, 2294, 21, 3161, ontime, 25.799999999999994
dyngrid, 0.08, 0.9840, SOLVE_M, 0.70, 1, 455, 2694, 19, 3453, ontime, 23.799999999999997
dyngrid, 0.10, 0.9800, SOLVE_M, 0.70, 0, 2121, 12052, 1, 10108, timeout, 1.4
dyngrid, 0.12, 0.9760, SOLVE_M, 0.70, 0, 2336, 12052, 1, 10101, timeout, 1.0
dyngrid, 0.14, 0.9720, SOLVE_M, 0.70, 0, 3158, 13642, 2, 10104, timeout, 2.4
dyngrid, 0.16, 0.9680, SOLVE_M, 0.70, 0, 3959, 13643, 10, 10114, timeout, 10.4
dyngrid, 0.18, 0.9640, SOLVE_M, 0.70, 0, 5163, 14323, 5, 10104, timeout, 5.4
dyngrid, 0.20, 0.9600, SOLVE_M, 0.70, 1, 5554, 15137, 15, 10091, timeout, 15.8
dyngrid, 0.22, 0.9560, SOLVE_M, 0.70, 0, 5825, 13547, 14, 10109, timeout, 14.4
dyngrid, 0.27, 0.9460, SOLVE_M, 0.70, 0, 5032, 10299, 23, 6884, ontime, 23.0
dyngrid, 0.32, 0.9360, SOLVE_M, 0.70, 0, 7740, 14048, 39, 9605, ontime, 43.49999999999999
dyngrid, 0.37, 0.9260, SOLVE_M, 0.70, 0, 1345, 2226, 25, 2417, ontime, 27.9
dyngrid, 0.42, 0.9160, SOLVE_M, 0.70, 0, 9918, 15898, 67, 10107, timeout, 72.89999999999999
dyngrid, 0.47, 0.9060, SOLVE_M, 0.70, 0, 1152, 1593, 30, 2201, ontime, 31.199999999999996
dyngrid, 0.52, 0.8960, SOLVE_M, 0.70, 0, 1846, 2561, 37, 2820, ontime, 39.099999999999994
dyngrid, 0.57, 0.8860, SOLVE_M, 0.70, 0, 1453, 1762, 96, 2664, ontime, 104.20000000000005
dyngrid, 0.62, 0.8760, SOLVE_M, 0.70, 0, 503, 597, 35, 1594, ontime, 36.3
dyngrid, 0.67, 0.8660, SOLVE_M, 0.70, 0, 603, 713, 41, 1762, ontime, 43.4
dyngrid, 0.72, 0.8560, SOLVE_M, 0.70, 0, 20, 39, 20, 737, ontime, 22.0
dyngrid, 0.77, 0.8460, SOLVE_M, 0.70, 0, 617, 731, 45, 1767, ontime, 48.99999999999999
dyngrid, 0.82, 0.8360, SOLVE_M, 0.70, 0, 53, 53, 53, 2001, ontime, 53.8
dyngrid, 0.87, 0.8260, SOLVE_M, 0.70, 0, 19, 19, 19, 736, ontime, 19.799999999999997
dyngrid, 0.92, 0.8160, SOLVE_M, 0.70, 0, 26, 26, 26, 1311, ontime, 26.4
dyngrid, 0.97, 0.8060, SOLVE_M, 0.70, 0, 66, 66, 66, 2677, ontime, 67.19999999999999
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_M, 0.70, 1, 406, 2592, 20, 3704, ontime, 24.399999999999995
dyngrid, 0.02, 0.9960, SOLVE_M, 0.70, 1, 229, 1387, 20, 2229, ontime, 22.799999999999997
dyngrid, 0.04, 0.9920, SOLVE_M, 0.70, 1, 226, 1494, 19, 2589, ontime, 24.599999999999994
dyngrid, 0.06, 0.9880, SOLVE_M, 0.70, 1, 1072, 9023, 25, 9235, ontime, 28.199999999999996
dyngrid, 0.08, 0.9840, SOLVE_M, 0.70, 0, 1340, 11517, 0, 10107, timeout, 0.0
dyngrid, 0.10, 0.9800, SOLVE_M, 0.70, 0, 2335, 11261, 1, 10112, timeout, 1.0
dyngrid, 0.12, 0.9760, SOLVE_M, 0.70, 0, 2895, 13149, 2, 10102, timeout, 2.0
dyngrid, 0.14, 0.9720, SOLVE_M, 0.70, 0, 2756, 12416, 1, 10108, timeout, 1.0
dyngrid, 0.16, 0.9680, SOLVE_M, 0.70, 0, 4007, 13030, 3, 10104, timeout, 3.0
dyngrid, 0.18, 0.9640, SOLVE_M, 0.70, 0, 4314, 13079, 8, 10111, timeout, 8.0
dyngrid, 0.20, 0.9600, SOLVE_M, 0.70, 0, 3814, 9403, 22, 7510, ontime, 22.4
dyngrid, 0.22, 0.9560, SOLVE_M, 0.70, 0, 5873, 14479, 13, 10102, timeout, 14.3
dyngrid, 0.27, 0.9460, SOLVE_M, 0.70, 0, 7937, 16337, 23, 10091, timeout, 24.7
dyngrid, 0.32, 0.9360, SOLVE_M, 0.70, 0, 8401, 15761, 32, 10098, timeout, 34.0
dyngrid, 0.37, 0.9260, SOLVE_M, 0.70, 0, 5502, 9065, 45, 6295, ontime, 47.599999999999994
dyngrid, 0.42, 0.9160, SOLVE_M, 0.70, 0, 8953, 14832, 66, 10151, timeout, 69.3
dyngrid, 0.47, 0.9060, SOLVE_M, 0.70, 0, 21, 60, 21, 728, ontime, 22.599999999999998
dyngrid, 0.52, 0.8960, SOLVE_M, 0.70, 0, 19, 54, 19, 702, ontime, 19.799999999999997
dyngrid, 0.57, 0.8860, SOLVE_M, 0.70, 0, 1813, 2111, 82, 3107, ontime, 90.30000000000003
dyngrid, 0.62, 0.8760, SOLVE_M, 0.70, 0, 693, 828, 46, 1769, ontime, 48.99999999999999
dyngrid, 0.67, 0.8660, SOLVE_M, 0.70, 0, 1175, 1381, 59, 1921, ontime, 63.699999999999996
dyngrid, 0.72, 0.8560, SOLVE_M, 0.70, 0, 2421, 2802, 91, 2958, ontime, 98.10000000000002
dyngrid, 0.77, 0.8460, SOLVE_M, 0.70, 0, 801, 945, 45, 2150, ontime, 48.39999999999999
dyngrid, 0.82, 0.8360, SOLVE_M, 0.70, 0, 28, 28, 28, 986, ontime, 29.2
dyngrid, 0.87, 0.8260, SOLVE_M, 0.70, 0, 76, 76, 76, 2029, ontime, 76.4
dyngrid, 0.92, 0.8160, SOLVE_M, 0.70, 0, 38, 38, 38, 1386, ontime, 38.4
dyngrid, 0.97, 0.8060, SOLVE_M, 0.70, 0, 25, 25, 25, 836, ontime, 25.799999999999997
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_M, 0.70, 1, 610, 4215, 24, 5013, ontime, 26.799999999999997
dyngrid, 0.02, 0.9960, SOLVE_M, 0.70, 1, 414, 3539, 24, 3686, ontime, 27.599999999999998
dyngrid, 0.04, 0.9920, SOLVE_M, 0.70, 1, 330, 2244, 21, 2716, ontime, 24.199999999999996
dyngrid, 0.06, 0.9880, SOLVE_M, 0.70, 1, 301, 1795, 19, 2728, ontime, 22.999999999999996
dyngrid, 0.08, 0.9840, SOLVE_M, 0.70, 1, 168, 916, 21, 1686, ontime, 24.2
dyngrid, 0.10, 0.9800, SOLVE_M, 0.70, 0, 1452, 10658, 1, 10101, timeout, 1.0
dyngrid, 0.12, 0.9760, SOLVE_M, 0.70, 0, 2390, 12359, 1, 10132, timeout, 1.0
dyngrid, 0.14, 0.9720, SOLVE_M, 0.70, 0, 4247, 14140, 3, 10107, timeout, 3.0
dyngrid, 0.16, 0.9680, SOLVE_M, 0.70, 0, 3708, 12926, 4, 10115, timeout, 4.4
dyngrid, 0.18, 0.9640, SOLVE_M, 0.70, 0, 4491, 14133, 3, 10100, timeout, 3.0
dyngrid, 0.20, 0.9600, SOLVE_M, 0.70, 0, 4952, 14525, 7, 10100, timeout, 7.4
dyngrid, 0.22, 0.9560, SOLVE_M, 0.70, 0, 6075, 15618, 12, 10105, timeout, 12.8
dyngrid, 0.27, 0.9460, SOLVE_M, 0.70, 0, 7468, 16430, 16, 10102, timeout, 16.8
dyngrid, 0.32, 0.9360, SOLVE_M, 0.70, 0, 8743, 15748, 36, 10097, timeout, 38.99999999999999
dyngrid, 0.37, 0.9260, SOLVE_M, 0.70, 0, 10903, 17491, 56, 10109, timeout, 61.79999999999999
dyngrid, 0.42, 0.9160, SOLVE_M, 0.70, 0, 10268, 16720, 59, 10100, timeout, 61.199999999999996
dyngrid, 0.47, 0.9060, SOLVE_M, 0.70, 0, 5947, 7987, 82, 4869, ontime, 87.9
dyngrid, 0.52, 0.8960, SOLVE_M, 0.70, 0, 891, 1266, 27, 1765, ontime, 29.899999999999995
dyngrid, 0.57, 0.8860, SOLVE_M, 0.70, 0, 99, 130, 22, 730, ontime, 23.199999999999996
dyngrid, 0.62, 0.8760, SOLVE_M, 0.70, 0, 572, 677, 38, 1397, ontime, 39.199999999999996
dyngrid, 0.67, 0.8660, SOLVE_M, 0.70, 0, 430, 513, 32, 1277, ontime, 34.0
dyngrid, 0.72, 0.8560, SOLVE_M, 0.70, 0, 698, 831, 45, 1736, ontime, 47.89999999999999
dyngrid, 0.77, 0.8460, SOLVE_M, 0.70, 0, 701, 825, 41, 1723, ontime, 42.6
dyngrid, 0.82, 0.8360, SOLVE_M, 0.70, 0, 41, 41, 41, 1022, ontime, 41.8
dyngrid, 0.87, 0.8260, SOLVE_M, 0.70, 0, 32, 32, 32, 1112, ontime, 32.4
dyngrid, 0.92, 0.8160, SOLVE_M, 0.70, 0, 56, 56, 56, 2438, ontime, 56.4
dyngrid, 0.97, 0.8060, SOLVE_M, 0.70, 0, 40, 40, 40, 1720, ontime, 41.2
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_M, 0.70, 1, 140, 911, 20, 1710, ontime, 22.799999999999997
dyngrid, 0.02, 0.9960, SOLVE_M, 0.70, 1, 1259, 9124, 25, 8748, ontime, 29.799999999999994
dyngrid, 0.04, 0.9920, SOLVE_M, 0.70, 1, 128, 921, 23, 1747, ontime, 25.4
dyngrid, 0.06, 0.9880, SOLVE_M, 0.70, 1, 433, 3076, 19, 3531, ontime, 24.599999999999998
dyngrid, 0.08, 0.9840, SOLVE_M, 0.70, 0, 1686, 11231, 0, 10137, timeout, 0.0
dyngrid, 0.10, 0.9800, SOLVE_M, 0.70, 0, 2653, 12848, 1, 10101, timeout, 1.0
dyngrid, 0.12, 0.9760, SOLVE_M, 0.70, 0, 3478, 13607, 2, 10104, timeout, 2.4
dyngrid, 0.14, 0.9720, SOLVE_M, 0.70, 0, 2880, 13287, 6, 10108, timeout, 6.4
dyngrid, 0.16, 0.9680, SOLVE_M, 0.70, 0, 3501, 12793, 6, 10108, timeout, 6.0
dyngrid, 0.18, 0.9640, SOLVE_M, 0.70, 0, 4666, 15044, 5, 10119, timeout, 5.4
dyngrid, 0.20, 0.9600, SOLVE_M, 0.70, 1, 104, 475, 22, 1223, ontime, 25.599999999999994
dyngrid, 0.22, 0.9560, SOLVE_M, 0.70, 0, 5632, 14609, 15, 10099, timeout, 15.8
dyngrid, 0.27, 0.9460, SOLVE_M, 0.70, 0, 7312, 14857, 19, 10104, timeout, 19.8
dyngrid, 0.32, 0.9360, SOLVE_M, 0.70, 0, 9256, 16456, 29, 10103, timeout, 32.8
dyngrid, 0.37, 0.9260, SOLVE_M, 0.70, 0, 10741, 17489, 60, 10105, timeout, 67.19999999999999
dyngrid, 0.42, 0.9160, SOLVE_M, 0.70, 0, 1222, 2051, 22, 2751, ontime, 23.199999999999996
dyngrid, 0.47, 0.9060, SOLVE_M, 0.70, 0, 3417, 4806, 61, 3763, ontime, 64.69999999999999
dyngrid, 0.52, 0.8960, SOLVE_M, 0.70, 0, 9832, 13612, 134, 7445, ontime, 143.9000000000001
dyngrid, 0.57, 0.8860, SOLVE_M, 0.70, 0, 143, 180, 23, 937, ontime, 23.799999999999997
dyngrid, 0.62, 0.8760, SOLVE_M, 0.70, 0, 147, 187, 26, 936, ontime, 28.5
dyngrid, 0.67, 0.8660, SOLVE_M, 0.70, 0, 2466, 2879, 102, 3080, ontime, 104.80000000000001
dyngrid, 0.72, 0.8560, SOLVE_M, 0.70, 0, 1363, 1590, 67, 2171, ontime, 71.0
dyngrid, 0.77, 0.8460, SOLVE_M, 0.70, 0, 1008, 1179, 51, 2089, ontime, 55.19999999999999
dyngrid, 0.82, 0.8360, SOLVE_M, 0.70, 0, 39, 39, 39, 1794, ontime, 39.0
dyngrid, 0.87, 0.8260, SOLVE_M, 0.70, 0, 39, 39, 39, 1575, ontime, 40.599999999999994
dyngrid, 0.92, 0.8160, SOLVE_M, 0.70, 0, 35, 35, 35, 1699, ontime, 36.599999999999994
dyngrid, 0.97, 0.8060, SOLVE_M, 0.70, 0, 50, 50, 50, 2363, ontime, 51.199999999999996
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_M, 0.70, 1, 1030, 7150, 26, 7371, ontime, 28.799999999999997
dyngrid, 0.02, 0.9960, SOLVE_M, 0.70, 1, 1015, 8300, 20, 7389, ontime, 26.799999999999994
dyngrid, 0.04, 0.9920, SOLVE_M, 0.70, 2, 668, 6515, 29, 6265, ontime, 32.99999999999999
dyngrid, 0.06, 0.9880, SOLVE_M, 0.70, 2, 1751, 11896, 0, 10096, timeout, 0.0
dyngrid, 0.08, 0.9840, SOLVE_M, 0.70, 1, 346, 2238, 19, 2805, ontime, 22.999999999999996
dyngrid, 0.10, 0.9800, SOLVE_M, 0.70, 0, 2454, 11919, 1, 10098, timeout, 1.0
dyngrid, 0.12, 0.9760, SOLVE_M, 0.70, 0, 19, 175, 19, 746, ontime, 20.6
dyngrid, 0.14, 0.9720, SOLVE_M, 0.70, 0, 3507, 13906, 2, 10101, timeout, 2.0
dyngrid, 0.16, 0.9680, SOLVE_M, 0.70, 0, 4270, 14792, 5, 10110, timeout, 5.4
dyngrid, 0.18, 0.9640, SOLVE_M, 0.70, 0, 4348, 14117, 4, 10105, timeout, 4.0
dyngrid, 0.20, 0.9600, SOLVE_M, 0.70, 0, 5338, 14815, 7, 10108, timeout, 7.0
dyngrid, 0.22, 0.9560, SOLVE_M, 0.70, 0, 5937, 14597, 9, 10115, timeout, 9.4
dyngrid, 0.27, 0.9460, SOLVE_M, 0.70, 0, 7022, 15129, 15, 10109, timeout, 15.8
dyngrid, 0.32, 0.9360, SOLVE_M, 0.70, 0, 7245, 13594, 35, 8909, ontime, 38.69999999999999
dyngrid, 0.37, 0.9260, SOLVE_M, 0.70, 0, 20, 74, 20, 681, ontime, 21.2
dyngrid, 0.42, 0.9160, SOLVE_M, 0.70, 0, 10717, 17056, 53, 10098, timeout, 55.89999999999999
dyngrid, 0.47, 0.9060, SOLVE_M, 0.70, 0, 2184, 3010, 38, 2857, ontime, 41.49999999999999
dyngrid, 0.52, 0.8960, SOLVE_M, 0.70, 0, 20, 57, 20, 678, ontime, 21.2
dyngrid, 0.57, 0.8860, SOLVE_M, 0.70, 0, 363, 434, 30, 1263, ontime, 31.199999999999996
dyngrid, 0.62, 0.8760, SOLVE_M, 0.70, 0, 346, 413, 28, 927, ontime, 28.4
dyngrid, 0.67, 0.8660, SOLVE_M, 0.70, 0, 20, 39, 20, 614, ontime, 21.999999999999996
dyngrid, 0.72, 0.8560, SOLVE_M, 0.70, 0, 827, 966, 42, 1871, ontime, 43.199999999999996
dyngrid, 0.77, 0.8460, SOLVE_M, 0.70, 0, 575, 678, 36, 1328, ontime, 40.29999999999999
dyngrid, 0.82, 0.8360, SOLVE_M, 0.70, 0, 73, 73, 73, 2562, ontime, 73.80000000000001
dyngrid, 0.87, 0.8260, SOLVE_M, 0.70, 0, 83, 83, 83, 1490, ontime, 83.0
dyngrid, 0.92, 0.8160, SOLVE_M, 0.70, 0, 31, 31, 31, 876, ontime, 32.599999999999994
dyngrid, 0.97, 0.8060, SOLVE_M, 0.70, 0, 40, 40, 40, 1195, ontime, 41.199999999999996
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_M, 0.70, 1, 162, 973, 21, 1935, ontime, 24.200000000000003
dyngrid, 0.02, 0.9960, SOLVE_M, 0.70, 1, 485, 3978, 20, 4600, ontime, 25.199999999999996
dyngrid, 0.04, 0.9920, SOLVE_M, 0.70, 2, 1295, 8544, 23, 7721, ontime, 27.79999999999999
dyngrid, 0.06, 0.9880, SOLVE_M, 0.70, 1, 1042, 11596, 0, 10108, timeout, 0.0
dyngrid, 0.08, 0.9840, SOLVE_M, 0.70, 1, 384, 2657, 19, 3208, ontime, 22.999999999999996
dyngrid, 0.10, 0.9800, SOLVE_M, 0.70, 0, 2245, 12198, 1, 10112, timeout, 1.9
dyngrid, 0.12, 0.9760, SOLVE_M, 0.70, 0, 2792, 13452, 3, 10101, timeout, 3.0
dyngrid, 0.14, 0.9720, SOLVE_M, 0.70, 0, 3409, 12796, 6, 10095, timeout, 7.300000000000001
dyngrid, 0.16, 0.9680, SOLVE_M, 0.70, 0, 3509, 12918, 3, 10100, timeout, 3.0
dyngrid, 0.18, 0.9640, SOLVE_M, 0.70, 0, 3775, 12073, 3, 10108, timeout, 3.4
dyngrid, 0.20, 0.9600, SOLVE_M, 0.70, 0, 5498, 14480, 7, 10120, timeout, 7.9
dyngrid, 0.22, 0.9560, SOLVE_M, 0.70, 0, 5644, 14728, 10, 10111, timeout, 10.8
dyngrid, 0.27, 0.9460, SOLVE_M, 0.70, 0, 6958, 15327, 14, 10110, timeout, 16.200000000000003
dyngrid, 0.32, 0.9360, SOLVE_M, 0.70, 0, 8736, 15838, 27, 10115, timeout, 29.1
dyngrid, 0.37, 0.9260, SOLVE_M, 0.70, 0, 8425, 13510, 51, 8317, ontime, 57.59999999999998
dyngrid, 0.42, 0.9160, SOLVE_M, 0.70, 0, 10402, 17176, 65, 10103, timeout, 68.79999999999998
dyngrid, 0.47, 0.9060, SOLVE_M, 0.70, 0, 2697, 3758, 49, 3266, ontime, 56.29999999999999
dyngrid, 0.52, 0.8960, SOLVE_M, 0.70, 0, 1967, 2715, 45, 3258, ontime, 48.69999999999999
dyngrid, 0.57, 0.8860, SOLVE_M, 0.70, 0, 760, 889, 40, 1726, ontime, 41.699999999999996
dyngrid, 0.62, 0.8760, SOLVE_M, 0.70, 0, 1092, 1278, 55, 1949, ontime, 58.69999999999999
dyngrid, 0.67, 0.8660, SOLVE_M, 0.70, 0, 991, 1162, 52, 1954, ontime, 54.99999999999999
dyngrid, 0.72, 0.8560, SOLVE_M, 0.70, 0, 1400, 1669, 77, 3042, ontime, 83.0
dyngrid, 0.77, 0.8460, SOLVE_M, 0.70, 0, 850, 1003, 49, 2244, ontime, 52.39999999999999
dyngrid, 0.82, 0.8360, SOLVE_M, 0.70, 0, 27, 27, 27, 886, ontime, 27.8
dyngrid, 0.87, 0.8260, SOLVE_M, 0.70, 0, 95, 95, 95, 3012, ontime, 95.80000000000001
dyngrid, 0.92, 0.8160, SOLVE_M, 0.70, 0, 32, 32, 32, 1021, ontime, 32.4
dyngrid, 0.97, 0.8060, SOLVE_M, 0.70, 0, 65, 65, 65, 2237, ontime, 65.0
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_M, 0.70, 1, 10, 97, 21, 643, ontime, 23.4
dyngrid, 0.02, 0.9960, SOLVE_M, 0.70, 1, 463, 3164, 19, 4809, ontime, 24.599999999999994
dyngrid, 0.04, 0.9920, SOLVE_M, 0.70, 1, 106, 662, 19, 1555, ontime, 23.0
dyngrid, 0.06, 0.9880, SOLVE_M, 0.70, 1, 621, 4136, 20, 4668, ontime, 25.199999999999992
dyngrid, 0.08, 0.9840, SOLVE_M, 0.70, 1, 984, 6584, 21, 6579, ontime, 25.799999999999994
dyngrid, 0.10, 0.9800, SOLVE_M, 0.70, 0, 2449, 12415, 1, 10103, timeout, 1.9
dyngrid, 0.12, 0.9760, SOLVE_M, 0.70, 0, 2678, 12953, 1, 10104, timeout, 1.0
dyngrid, 0.14, 0.9720, SOLVE_M, 0.70, 0, 3294, 13223, 5, 10098, timeout, 5.4
