scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 10763, 16918, 112, 10146, timeout, 120.60
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 1332, 1828, 58, 2489, ontime, 62.20
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 11901, 16072, 260, 8974, ontime, 281.20
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 137, 175, 50, 866, ontime, 54.80
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 1037, 1211, 102, 1564, ontime, 108.80
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 3825, 4443, 292, 3302, ontime, 314.80
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 21, 21, 42, 637, ontime, 43.60
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 53, 53, 106, 906, ontime, 109.20
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 178, 178, 356, 2196, ontime, 356.80
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 50, 50, 100, 1450, ontime, 102.40
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 57, 57, 114, 1605, ontime, 115.60
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 26, 0, 52, 761, ontime, 52.80
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 53, 0, 106, 1626, ontime, 107.60
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 50, 0, 100, 1191, ontime, 100.80
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 60, 0, 120, 1483, ontime, 122.40
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 30, 0, 60, 800, ontime, 62.40
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 27, 0, 54, 837, ontime, 55.60
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 28, 0, 56, 1515, ontime, 56.80
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 32, 0, 64, 1598, ontime, 64.80
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 21, 0, 42, 1215, ontime, 45.20
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 44, 0, 88, 2405, ontime, 88.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 1283, 9870, 46, 9763, ontime, 54.00
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 0, 1205, 11724, 0, 10131, timeout, 0.00
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 3438, 13724, 4, 10128, timeout, 4.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 20, 132, 40, 715, ontime, 42.40
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 7655, 15999, 34, 10124, timeout, 36.40
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 9290, 16971, 84, 10123, timeout, 91.00
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 10971, 17655, 108, 10137, timeout, 118.60
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 15120, 20791, 360, 10123, timeout, 383.80
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 10017, 13932, 290, 7396, ontime, 308.40
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 521, 633, 76, 1099, ontime, 80.00
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 425, 521, 80, 999, ontime, 82.40
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 816, 957, 94, 1426, ontime, 98.20
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 40, 40, 80, 690, ontime, 82.40
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 154, 154, 308, 2110, ontime, 310.40
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 123, 123, 246, 1917, ontime, 247.60
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 80, 80, 160, 1810, ontime, 160.80
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 49, 49, 98, 1764, ontime, 98.00
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 98, 0, 196, 2447, ontime, 198.40
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 122, 0, 244, 2949, ontime, 244.80
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 101, 0, 202, 2932, ontime, 205.20
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 28, 0, 56, 1109, ontime, 56.80
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 51, 0, 102, 1904, ontime, 102.00
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 50, 0, 100, 2029, ontime, 104.00
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 89, 0, 178, 3430, ontime, 181.20
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 21, 0, 42, 1050, ontime, 43.60
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 57, 0, 114, 2636, ontime, 114.00
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 57, 0, 114, 2954, ontime, 115.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 0, 1367, 10643, 0, 10126, timeout, 0.00
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 294, 2443, 42, 3099, ontime, 48.40
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2586, 12740, 12, 10137, timeout, 14.40
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5611, 14554, 24, 10131, timeout, 27.20
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 22, 117, 44, 674, ontime, 46.40
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 11057, 18729, 84, 10124, timeout, 101.00
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 13476, 20384, 182, 10125, timeout, 200.00
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 14847, 20361, 342, 10127, timeout, 376.20
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 4626, 6735, 174, 4877, ontime, 189.80
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 1350, 1594, 150, 1833, ontime, 168.00
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 497, 594, 70, 1208, ontime, 71.60
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 1380, 1604, 120, 1812, ontime, 129.20
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 186, 186, 372, 2253, ontime, 374.40
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 53, 53, 106, 1130, ontime, 106.00
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 134, 134, 268, 2513, ontime, 268.80
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 47, 47, 94, 1241, ontime, 97.20
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 61, 61, 122, 1490, ontime, 122.00
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 32, 0, 64, 892, ontime, 64.80
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 105, 0, 210, 2378, ontime, 210.00
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 28, 0, 56, 1065, ontime, 58.40
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 33, 0, 66, 865, ontime, 67.60
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 88, 0, 176, 2971, ontime, 176.80
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 24, 0, 48, 829, ontime, 48.80
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 50, 0, 100, 2040, ontime, 102.40
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 51, 0, 102, 1853, ontime, 105.20
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 92, 0, 184, 2416, ontime, 184.80
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 35, 0, 70, 1381, ontime, 71.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 679, 7635, 42, 7982, ontime, 51.60
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 398, 2681, 40, 3181, ontime, 48.80
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2834, 12072, 4, 10127, timeout, 4.80
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5499, 14743, 20, 10126, timeout, 20.80
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 7667, 16152, 42, 10128, timeout, 44.40
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 8829, 16597, 62, 10127, timeout, 66.40
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 11219, 17667, 118, 10126, timeout, 125.00
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 4765, 6458, 120, 3956, ontime, 133.40
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 7499, 10042, 204, 6544, ontime, 220.00
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 5126, 6074, 412, 3943, ontime, 440.40
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 3699, 4287, 270, 3007, ontime, 286.20
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 2516, 2923, 194, 2389, ontime, 208.80
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 80, 80, 160, 1578, ontime, 160.80
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 34, 34, 68, 901, ontime, 68.80
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 138, 138, 276, 2482, ontime, 278.40
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 24, 24, 48, 713, ontime, 48.80
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 160, 160, 320, 2461, ontime, 320.80
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 33, 0, 66, 811, ontime, 67.60
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 48, 0, 96, 1276, ontime, 98.40
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 38, 0, 76, 1361, ontime, 76.80
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 43, 0, 86, 1116, ontime, 87.60
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 26, 0, 52, 1133, ontime, 54.40
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 51, 0, 102, 1162, ontime, 103.60
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 126, 0, 252, 3497, ontime, 252.80
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 52, 0, 104, 2063, ontime, 104.80
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 29, 0, 58, 1139, ontime, 59.60
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 40, 0, 80, 1533, ontime, 84.00
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 569, 4476, 40, 6281, ontime, 48.80
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 0, 20, 210, 40, 880, ontime, 42.40
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2218, 10550, 2, 10133, timeout, 2.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 4647, 13152, 20, 10132, timeout, 22.40
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 7088, 16141, 54, 10149, timeout, 58.20
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 8951, 16367, 54, 10126, timeout, 57.40
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 10630, 17102, 114, 10126, timeout, 123.40
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 9290, 12501, 278, 6528, ontime, 292.20
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 14075, 19261, 336, 10129, timeout, 359.40
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 1600, 1850, 122, 2045, ontime, 130.40
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 1081, 1267, 104, 1634, ontime, 108.40
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 1578, 1914, 188, 2255, ontime, 198.20
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 163, 163, 326, 2434, ontime, 326.00
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 31, 31, 62, 850, ontime, 65.20
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 65, 65, 130, 1867, ontime, 131.60
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 42, 42, 84, 1210, ontime, 86.40
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 19, 19, 38, 706, ontime, 41.20
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 97, 0, 194, 2084, ontime, 194.00
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 114, 0, 228, 2936, ontime, 230.40
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 79, 0, 158, 2519, ontime, 159.60
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 97, 0, 194, 2600, ontime, 195.60
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 72, 0, 144, 1873, ontime, 144.80
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 80, 0, 160, 3154, ontime, 160.80
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 51, 0, 102, 2342, ontime, 103.60
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 55, 0, 110, 1603, ontime, 111.60
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 39, 0, 78, 1884, ontime, 78.00
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 49, 0, 98, 2359, ontime, 99.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 542, 4491, 38, 5547, ontime, 46.00
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 0, 923, 10571, 0, 10124, timeout, 0.00
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2756, 13488, 2, 10164, timeout, 2.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5578, 14307, 14, 10129, timeout, 17.40
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 7305, 15799, 28, 10135, timeout, 30.80
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 8266, 16429, 54, 10122, timeout, 58.00
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 10379, 17485, 114, 10136, timeout, 123.20
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 15451, 21234, 348, 10127, timeout, 371.80
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 2935, 4058, 92, 2949, ontime, 104.40
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 2372, 2812, 204, 2474, ontime, 221.00
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 3755, 4374, 292, 2738, ontime, 313.80
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 1941, 2249, 146, 2078, ontime, 156.00
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 162, 162, 324, 2568, ontime, 324.80
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 31, 31, 62, 903, ontime, 63.60
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 53, 53, 106, 1300, ontime, 107.60
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 23, 23, 46, 714, ontime, 49.20
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 59, 59, 118, 1661, ontime, 119.60
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 141, 0, 282, 3419, ontime, 282.00
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 38, 0, 76, 1386, ontime, 78.40
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 37, 0, 74, 1370, ontime, 75.60
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 20, 0, 40, 933, ontime, 40.80
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 21, 0, 42, 1058, ontime, 45.20
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 20, 0, 40, 881, ontime, 44.00
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 24, 0, 48, 1054, ontime, 50.40
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 21, 0, 42, 1037, ontime, 43.60
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 73, 0, 146, 3123, ontime, 147.60
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 44, 0, 88, 1971, ontime, 88.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 886, 6864, 42, 6983, ontime, 53.20
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 982, 8507, 42, 7638, ontime, 53.20
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2559, 12744, 10, 10202, timeout, 10.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5656, 14491, 32, 10130, timeout, 33.60
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 6850, 15128, 30, 10121, timeout, 31.60
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 8633, 16706, 88, 10144, timeout, 94.40
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 2656, 4314, 58, 4041, ontime, 62.80
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 11593, 15946, 318, 9248, ontime, 342.60
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 7979, 10861, 180, 7060, ontime, 187.60
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 1322, 1541, 130, 1806, ontime, 140.00
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 6962, 8034, 454, 4684, ontime, 484.80
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 1486, 1734, 122, 2018, ontime, 131.40
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 85, 85, 170, 1243, ontime, 171.60
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 224, 224, 448, 2409, ontime, 450.40
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 152, 152, 304, 2241, ontime, 304.80
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 54, 54, 108, 1238, ontime, 108.80
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 22, 22, 44, 620, ontime, 46.40
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 69, 0, 138, 1619, ontime, 139.60
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 40, 0, 80, 1479, ontime, 80.80
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 54, 0, 108, 1753, ontime, 108.80
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 68, 0, 136, 2352, ontime, 138.40
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 55, 0, 110, 2239, ontime, 111.60
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 57, 0, 114, 1203, ontime, 114.00
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 21, 0, 42, 1007, ontime, 46.80
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 50, 0, 100, 1917, ontime, 100.80
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 71, 0, 142, 2572, ontime, 143.60
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 43, 0, 86, 2005, ontime, 86.00
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 1522, 10864, 0, 10125, timeout, 0.00
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 396, 3677, 38, 3912, ontime, 44.40
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 3272, 12765, 2, 10126, timeout, 2.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 4718, 13411, 10, 10134, timeout, 10.00
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 6833, 14501, 28, 10139, timeout, 28.80
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 9798, 16973, 80, 10126, timeout, 84.00
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 10730, 18047, 116, 10128, timeout, 130.40
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 15329, 21483, 486, 10127, timeout, 528.40
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 9556, 12882, 246, 7021, ontime, 267.60
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 1197, 1386, 98, 1532, ontime, 103.20
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 431, 523, 66, 1091, ontime, 71.80
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 1136, 1341, 120, 1386, ontime, 130.80
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 111, 111, 222, 1341, ontime, 223.60
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 78, 78, 156, 1032, ontime, 158.40
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 104, 104, 208, 1818, ontime, 210.40
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 31, 31, 62, 780, ontime, 63.60
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 30, 30, 60, 947, ontime, 62.40
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 63, 0, 126, 1676, ontime, 127.60
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 40, 0, 80, 1029, ontime, 82.40
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 28, 0, 56, 1172, ontime, 60.00
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 76, 0, 152, 1763, ontime, 154.40
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 45, 0, 90, 1613, ontime, 90.00
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 45, 0, 90, 1596, ontime, 91.60
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 47, 0, 94, 1861, ontime, 95.60
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 26, 0, 52, 1444, ontime, 52.80
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 40, 0, 80, 1784, ontime, 82.40
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 19, 0, 38, 644, ontime, 39.60
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 387, 2542, 38, 3675, ontime, 47.60
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 746, 7822, 40, 8210, ontime, 52.00
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2767, 12021, 2, 10130, timeout, 2.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 5015, 14117, 22, 10133, timeout, 25.40
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 20, 105, 40, 712, ontime, 42.40
dyngrid, 0.10, 0.9800, SOLVE_P, 0.90, 0, 7984, 14721, 80, 9769, ontime, 86.60
dyngrid, 0.12, 0.9760, SOLVE_P, 0.90, 0, 10906, 17308, 122, 10130, timeout, 136.40
dyngrid, 0.14, 0.9720, SOLVE_P, 0.90, 0, 21, 60, 42, 548, ontime, 45.20
dyngrid, 0.16, 0.9680, SOLVE_P, 0.90, 0, 19, 54, 38, 567, ontime, 39.60
dyngrid, 0.18, 0.9640, SOLVE_P, 0.90, 0, 2849, 3386, 296, 2524, ontime, 315.00
dyngrid, 0.20, 0.9600, SOLVE_P, 0.90, 0, 347, 419, 62, 1116, ontime, 65.20
dyngrid, 0.22, 0.9560, SOLVE_P, 0.90, 0, 4814, 5564, 342, 3860, ontime, 368.20
dyngrid, 0.27, 0.9460, SOLVE_P, 0.90, 0, 19, 19, 38, 408, ontime, 39.60
dyngrid, 0.32, 0.9360, SOLVE_P, 0.90, 0, 49, 49, 98, 1057, ontime, 98.00
dyngrid, 0.37, 0.9260, SOLVE_P, 0.90, 0, 78, 78, 156, 1344, ontime, 156.80
dyngrid, 0.42, 0.9160, SOLVE_P, 0.90, 0, 40, 40, 80, 729, ontime, 82.40
dyngrid, 0.47, 0.9060, SOLVE_P, 0.90, 0, 105, 105, 210, 1604, ontime, 210.00
dyngrid, 0.52, 0.8960, SOLVE_P, 0.90, 0, 19, 0, 38, 771, ontime, 39.60
dyngrid, 0.57, 0.8860, SOLVE_P, 0.90, 0, 23, 0, 46, 561, ontime, 46.00
dyngrid, 0.62, 0.8760, SOLVE_P, 0.90, 0, 63, 0, 126, 1670, ontime, 126.00
dyngrid, 0.67, 0.8660, SOLVE_P, 0.90, 0, 55, 0, 110, 1088, ontime, 113.20
dyngrid, 0.72, 0.8560, SOLVE_P, 0.90, 0, 20, 0, 40, 654, ontime, 42.40
dyngrid, 0.77, 0.8460, SOLVE_P, 0.90, 0, 60, 0, 120, 2051, ontime, 120.80
dyngrid, 0.82, 0.8360, SOLVE_P, 0.90, 0, 32, 0, 64, 1489, ontime, 66.40
dyngrid, 0.87, 0.8260, SOLVE_P, 0.90, 0, 73, 0, 146, 2835, ontime, 149.20
dyngrid, 0.92, 0.8160, SOLVE_P, 0.90, 0, 52, 0, 104, 2133, ontime, 104.80
dyngrid, 0.97, 0.8060, SOLVE_P, 0.90, 0, 62, 0, 124, 2394, ontime, 124.80
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_P, 0.90, 1, 343, 2283, 40, 3052, ontime, 48.80
dyngrid, 0.02, 0.9960, SOLVE_P, 0.90, 1, 807, 8534, 42, 8348, ontime, 46.80
dyngrid, 0.04, 0.9920, SOLVE_P, 0.90, 0, 2986, 12772, 2, 10126, timeout, 2.00
dyngrid, 0.06, 0.9880, SOLVE_P, 0.90, 0, 4672, 14020, 18, 10136, timeout, 18.80
dyngrid, 0.08, 0.9840, SOLVE_P, 0.90, 0, 9269, 17193, 46, 10124, timeout, 50.40
