scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 308, 1545, 48, 2609, ontime, 53.60
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 1, 421, 2763, 46, 3261, ontime, 52.40
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3894, 13256, 6, 10124, timeout, 6.80
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 5942, 15213, 22, 10129, timeout, 22.80
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 0, 9441, 18277, 68, 10125, timeout, 70.40
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 11134, 18808, 102, 10126, timeout, 110.60
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 8950, 14020, 174, 7518, ontime, 194.00
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 3793, 4926, 134, 2994, ontime, 148.20
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 16324, 21094, 396, 9077, ontime, 429.40
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 6637, 7661, 438, 4027, ontime, 465.80
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 4487, 5247, 360, 3459, ontime, 375.00
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 484, 568, 60, 1110, ontime, 66.00
dyngrid, 0.27, 0.9460, SOLVE_F, 0.90, 0, 185, 185, 370, 2582, ontime, 370.00
dyngrid, 0.32, 0.9360, SOLVE_F, 0.90, 0, 39, 39, 78, 865, ontime, 78.00
dyngrid, 0.37, 0.9260, SOLVE_F, 0.90, 0, 41, 41, 82, 1547, ontime, 83.60
dyngrid, 0.42, 0.9160, SOLVE_F, 0.90, 0, 51, 51, 102, 1115, ontime, 105.20
dyngrid, 0.47, 0.9060, SOLVE_F, 0.90, 0, 91, 91, 182, 1946, ontime, 182.00
dyngrid, 0.52, 0.8960, SOLVE_F, 0.90, 0, 181, 0, 362, 2580, ontime, 362.00
dyngrid, 0.57, 0.8860, SOLVE_F, 0.90, 0, 38, 0, 76, 1374, ontime, 78.40
dyngrid, 0.62, 0.8760, SOLVE_F, 0.90, 0, 90, 0, 180, 2132, ontime, 182.40
dyngrid, 0.67, 0.8660, SOLVE_F, 0.90, 0, 30, 0, 60, 1585, ontime, 64.00
dyngrid, 0.72, 0.8560, SOLVE_F, 0.90, 0, 28, 0, 56, 1079, ontime, 56.80
dyngrid, 0.77, 0.8460, SOLVE_F, 0.90, 0, 20, 0, 40, 948, ontime, 42.40
dyngrid, 0.82, 0.8360, SOLVE_F, 0.90, 0, 48, 0, 96, 1906, ontime, 96.80
dyngrid, 0.87, 0.8260, SOLVE_F, 0.90, 0, 20, 0, 40, 1278, ontime, 40.80
dyngrid, 0.92, 0.8160, SOLVE_F, 0.90, 0, 39, 0, 78, 1609, ontime, 81.20
dyngrid, 0.97, 0.8060, SOLVE_F, 0.90, 0, 30, 0, 60, 1739, ontime, 62.40
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, SOLVE_F, 0.90, 1, 670, 6204, 48, 6297, ontime, 58.40
dyngrid, 0.02, 0.9960, SOLVE_F, 0.90, 2, 1408, 11648, 0, 10118, timeout, 0.00
dyngrid, 0.04, 0.9920, SOLVE_F, 0.90, 0, 3431, 13821, 4, 10131, timeout, 4.00
dyngrid, 0.06, 0.9880, SOLVE_F, 0.90, 0, 957, 2374, 42, 2624, ontime, 46.20
dyngrid, 0.08, 0.9840, SOLVE_F, 0.90, 1, 2368, 4884, 46, 4265, ontime, 49.20
dyngrid, 0.10, 0.9800, SOLVE_F, 0.90, 0, 8292, 14744, 64, 10133, timeout, 69.80
dyngrid, 0.12, 0.9760, SOLVE_F, 0.90, 0, 13221, 19902, 140, 10132, timeout, 152.20
dyngrid, 0.14, 0.9720, SOLVE_F, 0.90, 0, 449, 613, 46, 1131, ontime, 50.80
dyngrid, 0.16, 0.9680, SOLVE_F, 0.90, 0, 8226, 10686, 250, 5546, ontime, 265.20
dyngrid, 0.18, 0.9640, SOLVE_F, 0.90, 0, 4138, 4796, 274, 3423, ontime, 286.60
dyngrid, 0.20, 0.9600, SOLVE_F, 0.90, 0, 288, 351, 58, 1131, ontime, 59.60
dyngrid, 0.22, 0.9560, SOLVE_F, 0.90, 0, 20, 39, 40, 662, ontime, 42.40
